Dec-06-2023 14:27:49 [info] 		Get users details{"UserAccountId":"310","KycStatus":true,"WalletAddress":"0x8fae48171C94A57FBE650A01B0597bb27a91b89E","Group":"0","Data":{}}
Dec-06-2023 14:27:49 [info] 		Get users details{"UserAccountId":"310","KycStatus":true,"WalletAddress":"0x8fae48171C94A57FBE650A01B0597bb27a91b89E","Group":"0","Data":{}}
Dec-06-2023 14:29:22 [info] 		Get users details{"UserAccountId":"313","KycStatus":true,"WalletAddress":"0x11eC979D32E14A4c45C370B640F08a9eBb85308e","Group":"0","Data":{}}
Dec-06-2023 14:29:41 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:30:24 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:30:24 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:30:24 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:31:28 [info] 		Get users details{"UserAccountId":"313","KycStatus":true,"WalletAddress":"0x11eC979D32E14A4c45C370B640F08a9eBb85308e","Group":"0","Data":{}}
Dec-06-2023 14:31:29 [info] 		Get users details{"UserAccountId":"313","KycStatus":true,"WalletAddress":"0x11eC979D32E14A4c45C370B640F08a9eBb85308e","Group":"0","Data":{}}
Dec-06-2023 14:31:29 [info] 		Get users details{"UserAccountId":"313","KycStatus":true,"WalletAddress":"0x11eC979D32E14A4c45C370B640F08a9eBb85308e","Group":"0","Data":{}}
Dec-06-2023 14:33:08 [info] 		Get users details{"UserAccountId":"311","KycStatus":true,"WalletAddress":"0xeE74735530a8029D1BA3008799D1d9c705219c47","Group":"1","Data":{}}
Dec-06-2023 14:38:17 [info] 		Get users details{"UserAccountId":"310","KycStatus":true,"WalletAddress":"0x8fae48171C94A57FBE650A01B0597bb27a91b89E","Group":"0","Data":{}}
Dec-06-2023 14:38:17 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:38:17 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:38:17 [info] 		Get users details{"UserAccountId":"313","KycStatus":true,"WalletAddress":"0x11eC979D32E14A4c45C370B640F08a9eBb85308e","Group":"0","Data":{}}
Dec-06-2023 14:38:36 [info] 		Get users details{"UserAccountId":"313","KycStatus":true,"WalletAddress":"0x11eC979D32E14A4c45C370B640F08a9eBb85308e","Group":"0","Data":{}}
Dec-06-2023 14:38:47 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:38:55 [info] 		Get users details{"UserAccountId":"310","KycStatus":true,"WalletAddress":"0x8fae48171C94A57FBE650A01B0597bb27a91b89E","Group":"0","Data":{}}
Dec-06-2023 14:39:06 [info] 		Get users details{"UserAccountId":"310","KycStatus":true,"WalletAddress":"0x8fae48171C94A57FBE650A01B0597bb27a91b89E","Group":"0","Data":{}}
Dec-06-2023 14:39:06 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:39:06 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:39:06 [info] 		Get users details{"UserAccountId":"313","KycStatus":true,"WalletAddress":"0x11eC979D32E14A4c45C370B640F08a9eBb85308e","Group":"0","Data":{}}
Dec-06-2023 14:39:45 [info] 		Get users details{"UserAccountId":"310","KycStatus":true,"WalletAddress":"0x8fae48171C94A57FBE650A01B0597bb27a91b89E","Group":"0","Data":{}}
Dec-06-2023 14:39:45 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:39:45 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:39:45 [info] 		Get users details{"UserAccountId":"313","KycStatus":true,"WalletAddress":"0x11eC979D32E14A4c45C370B640F08a9eBb85308e","Group":"0","Data":{}}
Dec-06-2023 14:49:43 [info] 		Get users details{"UserAccountId":"310","KycStatus":true,"WalletAddress":"0x8fae48171C94A57FBE650A01B0597bb27a91b89E","Group":"0","Data":{}}
Dec-06-2023 14:49:43 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:49:43 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:49:43 [info] 		Get users details{"UserAccountId":"313","KycStatus":true,"WalletAddress":"0x11eC979D32E14A4c45C370B640F08a9eBb85308e","Group":"0","Data":{}}
Dec-06-2023 14:49:44 [info] 		Get users details{"UserAccountId":"310","KycStatus":true,"WalletAddress":"0x8fae48171C94A57FBE650A01B0597bb27a91b89E","Group":"0","Data":{}}
Dec-06-2023 14:49:44 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:49:44 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:49:44 [info] 		Get users details{"UserAccountId":"313","KycStatus":true,"WalletAddress":"0x11eC979D32E14A4c45C370B640F08a9eBb85308e","Group":"0","Data":{}}
Dec-06-2023 14:49:53 [info] 		Get users details{"UserAccountId":"310","KycStatus":true,"WalletAddress":"0x8fae48171C94A57FBE650A01B0597bb27a91b89E","Group":"0","Data":{}}
Dec-06-2023 14:49:53 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:49:53 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:49:53 [info] 		Get users details{"UserAccountId":"313","KycStatus":true,"WalletAddress":"0x11eC979D32E14A4c45C370B640F08a9eBb85308e","Group":"0","Data":{}}
Dec-06-2023 14:50:03 [info] 		Get users details{"UserAccountId":"310","KycStatus":true,"WalletAddress":"0x8fae48171C94A57FBE650A01B0597bb27a91b89E","Group":"0","Data":{}}
Dec-06-2023 14:50:03 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:50:03 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:50:03 [info] 		Get users details{"UserAccountId":"313","KycStatus":true,"WalletAddress":"0x11eC979D32E14A4c45C370B640F08a9eBb85308e","Group":"0","Data":{}}
Dec-06-2023 14:50:15 [info] 		Get users details{"UserAccountId":"310","KycStatus":true,"WalletAddress":"0x8fae48171C94A57FBE650A01B0597bb27a91b89E","Group":"0","Data":{}}
Dec-06-2023 14:50:15 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:50:15 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:50:15 [info] 		Get users details{"UserAccountId":"313","KycStatus":true,"WalletAddress":"0x11eC979D32E14A4c45C370B640F08a9eBb85308e","Group":"0","Data":{}}
Dec-06-2023 14:50:16 [info] 		Get users details{"UserAccountId":"310","KycStatus":true,"WalletAddress":"0x8fae48171C94A57FBE650A01B0597bb27a91b89E","Group":"0","Data":{}}
Dec-06-2023 14:50:16 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:50:16 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:50:16 [info] 		Get users details{"UserAccountId":"313","KycStatus":true,"WalletAddress":"0x11eC979D32E14A4c45C370B640F08a9eBb85308e","Group":"0","Data":{}}
Dec-06-2023 14:51:31 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:51:32 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:52:14 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:52:19 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:52:19 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:53:55 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:53:55 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:54:00 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:54:23 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:54:39 [info] 		Get users details{"UserAccountId":"310","KycStatus":true,"WalletAddress":"0x8fae48171C94A57FBE650A01B0597bb27a91b89E","Group":"0","Data":{}}
Dec-06-2023 14:54:39 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:54:39 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:54:40 [info] 		Get users details{"UserAccountId":"313","KycStatus":true,"WalletAddress":"0x11eC979D32E14A4c45C370B640F08a9eBb85308e","Group":"0","Data":{}}
Dec-06-2023 14:56:10 [info] 		Get users details{"UserAccountId":"310","KycStatus":true,"WalletAddress":"0x8fae48171C94A57FBE650A01B0597bb27a91b89E","Group":"0","Data":{}}
Dec-06-2023 14:56:11 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:56:11 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:56:11 [info] 		Get users details{"UserAccountId":"313","KycStatus":true,"WalletAddress":"0x11eC979D32E14A4c45C370B640F08a9eBb85308e","Group":"0","Data":{}}
Dec-06-2023 14:56:11 [info] 		Get users details{"UserAccountId":"310","KycStatus":true,"WalletAddress":"0x8fae48171C94A57FBE650A01B0597bb27a91b89E","Group":"0","Data":{}}
Dec-06-2023 14:56:11 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:56:11 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:56:12 [info] 		Get users details{"UserAccountId":"313","KycStatus":true,"WalletAddress":"0x11eC979D32E14A4c45C370B640F08a9eBb85308e","Group":"0","Data":{}}
Dec-06-2023 14:56:18 [info] 		Get users details{"UserAccountId":"310","KycStatus":true,"WalletAddress":"0x8fae48171C94A57FBE650A01B0597bb27a91b89E","Group":"0","Data":{}}
Dec-06-2023 14:56:18 [info] 		Get users details{"UserAccountId":"310","KycStatus":true,"WalletAddress":"0x8fae48171C94A57FBE650A01B0597bb27a91b89E","Group":"0","Data":{}}
Dec-06-2023 14:56:18 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:56:18 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:56:18 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:56:18 [info] 		Get users details{"UserAccountId":"313","KycStatus":true,"WalletAddress":"0x11eC979D32E14A4c45C370B640F08a9eBb85308e","Group":"0","Data":{}}
Dec-06-2023 14:56:18 [info] 		Get users details{"UserAccountId":"313","KycStatus":true,"WalletAddress":"0x11eC979D32E14A4c45C370B640F08a9eBb85308e","Group":"0","Data":{}}
Dec-06-2023 14:56:18 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:56:18 [info] 		Get users details{"UserAccountId":"310","KycStatus":true,"WalletAddress":"0x8fae48171C94A57FBE650A01B0597bb27a91b89E","Group":"0","Data":{}}
Dec-06-2023 14:56:19 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:56:19 [info] 		Get users details{"UserAccountId":"313","KycStatus":true,"WalletAddress":"0x11eC979D32E14A4c45C370B640F08a9eBb85308e","Group":"0","Data":{}}
Dec-06-2023 14:56:19 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:56:22 [info] 		Get users details{"UserAccountId":"310","KycStatus":true,"WalletAddress":"0x8fae48171C94A57FBE650A01B0597bb27a91b89E","Group":"0","Data":{}}
Dec-06-2023 14:56:22 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:56:22 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:56:22 [info] 		Get users details{"UserAccountId":"310","KycStatus":true,"WalletAddress":"0x8fae48171C94A57FBE650A01B0597bb27a91b89E","Group":"0","Data":{}}
Dec-06-2023 14:56:22 [info] 		Get users details{"UserAccountId":"313","KycStatus":true,"WalletAddress":"0x11eC979D32E14A4c45C370B640F08a9eBb85308e","Group":"0","Data":{}}
Dec-06-2023 14:56:22 [info] 		Get users details{"UserAccountId":"313","KycStatus":true,"WalletAddress":"0x11eC979D32E14A4c45C370B640F08a9eBb85308e","Group":"0","Data":{}}
Dec-06-2023 14:56:22 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:56:22 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:56:23 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:56:23 [info] 		Get users details{"UserAccountId":"310","KycStatus":true,"WalletAddress":"0x8fae48171C94A57FBE650A01B0597bb27a91b89E","Group":"0","Data":{}}
Dec-06-2023 14:56:23 [info] 		Get users details{"UserAccountId":"313","KycStatus":true,"WalletAddress":"0x11eC979D32E14A4c45C370B640F08a9eBb85308e","Group":"0","Data":{}}
Dec-06-2023 14:56:23 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:56:27 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:56:27 [info] 		Get users details{"UserAccountId":"312","KycStatus":true,"WalletAddress":"0x0F751D6a2bF20D3c38CAB046248FFD014A6Bf22a","Group":"0","Data":{}}
Dec-06-2023 14:56:27 [info] 		Get users details{"UserAccountId":"310","KycStatus":true,"WalletAddress":"0x8fae48171C94A57FBE650A01B0597bb27a91b89E","Group":"0","Data":{}}
Dec-06-2023 14:56:27 [info] 		Get users details{"UserAccountId":"310","KycStatus":true,"WalletAddress":"0x8fae48171C94A57FBE650A01B0597bb27a91b89E","Group":"0","Data":{}}
